iteration,total,hold_success,dropped,time_out,r_face_alignment,r_hold_bonus,r_dropped_penalty,mean_reward,mean_ep_len,iter_time_s,steps_per_s,invalid_state,r_hold_progress,r_grasp_contact,r_excess_force,r_joint_limits,value_loss,surrogate_loss,action_std
816,3199,0.1202,0.6289,0.2509,0.1689,0.1429,-0.1276,-0.24,90.75,0.76,128800.0,0.0,0.0403,0.0331,-0.0006,-0.0519,0.6759,-0.0126,0.99
817,3199,0.1202,0.6282,0.2518,0.1479,0.1143,-0.1319,-1.49,88.31,0.76,129768.0,0.0,0.0336,0.0321,-0.0005,-0.0515,0.7789,-0.013,0.99
818,3199,0.12,0.6302,0.2501,0.1455,0.1338,-0.1325,-0.43,79.25,0.72,136114.0,0.0,0.0377,0.0312,-0.0008,-0.0494,0.7073,-0.0104,0.99
819,3199,0.1217,0.6331,0.2456,0.15,0.1234,-0.1325,-1.42,75.99,0.74,133722.0,0.0,0.0353,0.0304,-0.0006,-0.0494,0.6676,-0.0085,0.99
820,3199,0.1209,0.6317,0.2478,0.1547,0.1417,-0.13,-0.2,85.01,0.76,129444.0,0.0,0.0396,0.0317,-0.0004,-0.0487,0.6841,-0.0123,0.98
821,3199,0.1233,0.6337,0.2432,0.1511,0.126,-0.1339,-0.65,67.93,0.78,126495.0,0.0,0.0375,0.03,-0.0005,-0.0477,1.078,-0.0084,0.98
822,3199,0.1242,0.6317,0.2443,0.1551,0.1389,-0.1274,-1.04,62.03,0.77,127622.0,0.0,0.0391,0.0331,-0.0006,-0.0515,0.7513,-0.0128,0.98
823,3199,0.1225,0.63,0.2478,0.1638,0.1244,-0.1259,-0.11,86.59,0.77,128329.0,0.0,0.0375,0.0348,-0.0006,-0.0543,0.6606,-0.0128,0.98
824,3199,0.1214,0.6267,0.2521,0.1553,0.1222,-0.1314,-0.06,92.56,0.75,130267.0,0.0,0.0341,0.0313,-0.0005,-0.0491,0.6396,-0.0125,0.98
825,3199,0.1237,0.624,0.2528,0.1718,0.1557,-0.1228,-0.95,83.17,0.74,133284.0,0.0,0.0449,0.034,-0.0004,-0.0537,0.6601,-0.0124,0.98
826,3199,0.1243,0.6218,0.2545,0.1638,0.1389,-0.1302,-0.83,88.99,0.73,134367.0,0.0,0.0399,0.0312,-0.0005,-0.0489,0.6388,-0.0119,0.98
827,3199,0.1232,0.6239,0.2536,0.1583,0.1307,-0.1344,-0.58,78.66,0.75,130594.0,0.0,0.0384,0.0303,-0.0009,-0.0477,0.6309,-0.0117,0.97
828,3199,0.1207,0.6259,0.2539,0.1577,0.1445,-0.127,-1.03,74.41,0.75,131513.0,0.0,0.0403,0.0322,-0.0007,-0.0498,0.6475,-0.0124,0.97
829,3199,0.1207,0.6234,0.2562,0.1692,0.1319,-0.1247,-0.44,105.41,0.74,132009.0,0.0,0.0389,0.034,-0.0006,-0.0528,0.7603,-0.011,0.97
830,3199,0.1237,0.6201,0.2565,0.1566,0.1353,-0.1267,-0.82,93.73,0.75,131889.0,0.0,0.0382,0.032,-0.0005,-0.0495,0.6672,-0.0128,0.97
831,3199,0.1206,0.6176,0.262,0.1535,0.1237,-0.126,-1.05,86.67,0.74,132732.0,0.0,0.0342,0.0337,-0.0004,-0.052,0.6904,-0.0119,0.97
832,3199,0.1248,0.6122,0.2633,0.1563,0.1325,-0.1264,-1.36,85.59,0.78,126739.0,0.0,0.036,0.0335,-0.0004,-0.0514,0.7297,-0.012,0.97
833,3199,0.1256,0.6109,0.264,0.1634,0.1213,-0.1262,-0.95,93.08,0.74,133525.0,0.0,0.0349,0.0345,-0.0007,-0.0536,0.6884,-0.012,0.97
834,3199,0.1257,0.6175,0.2575,0.1521,0.1266,-0.1292,-1.74,91.89,0.74,133476.0,0.0,0.0356,0.0318,-0.0005,-0.0491,0.7747,-0.0129,0.97
835,3199,0.1235,0.6164,0.2608,0.1573,0.1421,-0.1285,-0.83,88.39,0.77,128313.0,0.0,0.0391,0.0323,-0.0005,-0.0489,0.8564,-0.0081,0.97
836,3199,0.1196,0.6228,0.2583,0.1545,0.1168,-0.1332,-0.78,80.68,0.72,136086.0,0.0,0.0331,0.0318,-0.0009,-0.0495,0.7313,-0.0083,0.96
837,3199,0.1202,0.6186,0.2617,0.1581,0.1259,-0.1259,-1.36,85.33,0.74,133523.0,0.0,0.0364,0.034,-0.0006,-0.0525,0.6573,-0.0097,0.96
838,3199,0.1219,0.6236,0.2552,0.1485,0.1398,-0.1317,-0.47,80.77,0.79,124820.0,0.0,0.0389,0.031,-0.0005,-0.0464,0.6428,-0.0109,0.96
