iteration,total,hold_success,dropped,time_out,r_face_alignment,r_hold_bonus,r_dropped_penalty,mean_reward,mean_ep_len,iter_time_s,steps_per_s,invalid_state,r_hold_progress,r_grasp_contact,r_excess_force,r_joint_limits,value_loss,surrogate_loss,action_std
4824,6199,0.6691,0.099,0.2324,0.4578,0.4756,-0.0121,11.87,160.33,0.77,127586.0,0.0,0.2147,0.0832,-0.0048,-0.0662,0.4386,-0.0131,1.05
4825,6199,0.6676,0.1012,0.2317,0.4596,0.4832,-0.0138,11.18,175.24,0.78,126621.0,0.0,0.2115,0.0829,-0.0048,-0.0704,0.4832,-0.0121,1.05
4826,6199,0.6706,0.1,0.2297,0.4667,0.4695,-0.0134,11.28,184.16,0.78,126139.0,0.0,0.2085,0.0869,-0.005,-0.0666,0.4629,-0.0136,1.05
4827,6199,0.6741,0.0979,0.2283,0.4402,0.4906,-0.0135,10.86,189.62,0.77,128056.0,0.0,0.2069,0.0821,-0.0045,-0.065,0.4877,-0.0134,1.05
4828,6199,0.674,0.0994,0.2269,0.4693,0.4748,-0.0118,12.54,197.62,0.77,127481.0,0.0,0.213,0.0885,-0.0056,-0.0663,0.496,-0.0137,1.05
4829,6199,0.6736,0.1027,0.2237,0.4516,0.462,-0.0157,10.84,179.79,0.77,128329.0,0.0,0.2082,0.0834,-0.0049,-0.0658,0.4985,-0.0129,1.05
4830,6199,0.673,0.1033,0.2237,0.4623,0.4684,-0.015,10.86,180.56,0.77,127773.0,0.0,0.2086,0.0873,-0.0054,-0.0675,0.5296,-0.0134,1.05
4831,6199,0.6787,0.1028,0.2185,0.4356,0.5032,-0.0116,11.03,174.64,0.77,127735.0,0.0,0.2096,0.0816,-0.0053,-0.0623,0.5415,-0.012,1.05
4832,6199,0.679,0.1038,0.2174,0.4417,0.4822,-0.0147,11.58,179.4,0.77,127648.0,0.0,0.2047,0.0818,-0.0057,-0.064,0.4817,-0.0138,1.05
4833,6199,0.6793,0.1063,0.2147,0.4456,0.4916,-0.0132,11.29,181.51,0.77,127551.0,0.0,0.2098,0.0809,-0.0048,-0.0656,0.468,-0.0137,1.05
4834,6199,0.6784,0.1074,0.2144,0.4468,0.4534,-0.0176,11.03,192.48,0.78,125325.0,0.0,0.1989,0.0835,-0.0054,-0.0652,0.4133,-0.0128,1.05
4835,6199,0.682,0.1045,0.2139,0.4286,0.5154,-0.0122,10.29,146.55,0.78,125836.0,0.0,0.21,0.0772,-0.0051,-0.0636,0.5079,-0.0102,1.05
4836,6199,0.689,0.1025,0.209,0.4514,0.5069,-0.0117,12.0,194.68,0.77,127436.0,0.0,0.2131,0.0822,-0.0043,-0.0693,0.4922,-0.0121,1.05
4837,6199,0.6947,0.0972,0.2085,0.452,0.4674,-0.0135,11.16,210.23,0.77,127853.0,0.0,0.2075,0.0839,-0.0046,-0.0639,0.4722,-0.0126,1.05
4838,6199,0.6937,0.0952,0.2116,0.4716,0.4903,-0.0116,11.33,193.45,0.77,128212.0,0.0,0.2173,0.0872,-0.005,-0.0685,0.4617,-0.0134,1.05
